"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","PARAMETER","DATUM","WERT","KOMMENTAR","EINHEIT","ABUNDANZART","METHODE","MESSPROGRAMM","EU_CD_LW"
"8020","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Planothidium frequentissimum var. frequentissimum",2009-08-28,5,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8021","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium frequentissimum var. frequentissimum",2014-08-29,3.76,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8022","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium frequentissimum var. frequentissimum",2014-08-29,22,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8023","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium frequentissimum var. frequentissimum",2009-08-28,0.254,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8024","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium frequentissimum var. frequentissimum",2009-08-28,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8025","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium granum",2009-08-28,0.55,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8026","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium granum",2009-08-28,3,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8027","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium granum",2014-08-29,2.09,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8028","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium granum",2014-08-29,13,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8029","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Planothidium granum",2009-08-28,0.163,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8030","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Planothidium granum",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8031","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Planothidium granum",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8032","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Planothidium granum",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8033","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium granum",2014-08-29,3.59,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8034","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium granum",2014-08-29,21,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8035","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium granum",2009-08-28,0.127,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8036","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium granum",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8037","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium joursacense",2009-08-28,0.183,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8038","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium joursacense",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8039","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium lanceolatum",2009-08-28,0.367,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8040","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium lanceolatum",2009-08-28,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8041","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium minutissimum",2014-08-29,0.64,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8042","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium minutissimum",2014-08-29,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8043","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium rostratum",2009-08-28,1.468,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8044","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Planothidium rostratum",2009-08-28,8,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8045","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium rostratum",2014-08-29,4.03,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8046","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Planothidium rostratum",2014-08-29,25,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8047","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Planothidium rostratum",2009-08-28,0.325,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8048","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Planothidium rostratum",2009-08-28,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8049","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Planothidium rostratum",2014-08-29,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8050","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Planothidium rostratum",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8051","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Planothidium rostratum",2009-08-28,1.473,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8052","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Planothidium rostratum",2009-08-28,9,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8053","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium rostratum",2014-08-29,1.2,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8054","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Planothidium rostratum",2014-08-29,7,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8055","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium rostratum",2009-08-28,0.635,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8056","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Planothidium rostratum",2009-08-28,5,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8057","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Planothidium rostratum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8058","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Planothidium rostratum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8059","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Platessa conspicua",2009-08-28,1.468,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8060","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Platessa conspicua",2009-08-28,8,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8061","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Platessa conspicua",2014-08-29,0.48,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8062","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Platessa conspicua",2014-08-29,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8063","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Platessa conspicua",2009-08-28,0.163,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8064","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Platessa conspicua",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8065","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Platessa conspicua",2009-08-28,0.164,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8066","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Platessa conspicua",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8067","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Platessa conspicua",2014-08-29,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8068","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Platessa conspicua",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8069","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Platessa conspicua",2009-08-28,0.169,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8070","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Platessa conspicua",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8071","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Platessa conspicua",2009-08-28,0.381,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8072","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Platessa conspicua",2009-08-28,3,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8073","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Platessa hustedtii",2009-08-28,0.127,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8074","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Platessa hustedtii",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8075","8000158393","Tiefer See bei Potsdam","2831","2831b","Makrophyten","Potamogeton friesii",2023-07-30,1,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8076","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Potamogeton friesii",2023-07-30,1,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8077","8000158393","Tiefer See bei Potsdam","2833","2833a","Makrophyten","Potamogeton lucens",2023-07-30,3,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8078","8000158393","Tiefer See bei Potsdam","2833","2833b","Makrophyten","Potamogeton lucens",2023-07-30,3,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8079","8000158393","Tiefer See bei Potsdam","2833","2833a","Makrophyten","Potamogeton natans",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form F-SB ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8080","8000158393","Tiefer See bei Potsdam","2831","2831a","Makrophyten","Potamogeton pectinatus",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8081","8000158393","Tiefer See bei Potsdam","2831","2831b","Makrophyten","Potamogeton pectinatus",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8082","8000158393","Tiefer See bei Potsdam","2832","2832a","Makrophyten","Potamogeton pectinatus",2009-08-03,4,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2009","DELW_DEBB8000158393"
"8083","8000158393","Tiefer See bei Potsdam","2832","2832a","Makrophyten","Potamogeton pectinatus",2014-08-05,2,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2014","DELW_DEBB8000158393"
"8084","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Potamogeton pectinatus",2009-08-03,7.5,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2009","DELW_DEBB8000158393"
"8085","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Potamogeton pectinatus",2014-08-05,30,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2014","DELW_DEBB8000158393"
"8086","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Potamogeton pectinatus",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8087","8000158393","Tiefer See bei Potsdam","2833","2833a","Makrophyten","Potamogeton pectinatus",2023-07-30,3,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8088","8000158393","Tiefer See bei Potsdam","2831","2831a","Makrophyten","Potamogeton perfoliatus",2023-07-30,1,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8089","8000158393","Tiefer See bei Potsdam","2831","2831b","Makrophyten","Potamogeton perfoliatus",2023-07-30,3,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8090","8000158393","Tiefer See bei Potsdam","2832","2832b","Makrophyten","Potamogeton perfoliatus",2023-07-30,3,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8091","8000158393","Tiefer See bei Potsdam","2835","2835a","Makrophyten","Querbauwerk",2017-08-02,1,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2017","DELW_DEBB8000158393"
"8092","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Reimeria sinuata var. sinuata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8093","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Reimeria sinuata var. sinuata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8094","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Reimeria sinuata var. sinuata",2014-08-29,0.64,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8095","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Reimeria sinuata var. sinuata",2014-08-29,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8096","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,6.239,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8097","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,34,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8098","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,0.48,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8099","8000158393","Tiefer See bei Potsdam","2831","2831a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8100","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,8.618,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8101","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,53,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8102","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,1.69,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8103","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,10,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8104","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,3.437,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8105","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,21,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8106","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,5.47,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8107","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,32,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8108","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,1.855,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8109","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,11,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8110","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,1.42,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8111","8000158393","Tiefer See bei Potsdam","2834","2834a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,8,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8112","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,0.635,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8113","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Rhoicosphenia abbreviata",2009-08-28,5,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8114","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,0.42,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8115","8000158393","Tiefer See bei Potsdam","2835","2835a","Diatomeen","Rhoicosphenia abbreviata",2014-08-29,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8116","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhopalodia gibba var. gibba",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8117","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhopalodia gibba var. gibba",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8118","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhopalodia operculata",2009-08-28,0.183,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8119","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Rhopalodia operculata",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8120","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Sellaphora bacillum",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8121","8000158393","Tiefer See bei Potsdam","2833","2833a","Diatomeen","Sellaphora bacillum",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8122","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Sellaphora pupula var. pupula",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8123","8000158393","Tiefer See bei Potsdam","2831","2831","Diatomeen","Sellaphora pupula var. pupula",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8124","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Sellaphora seminulum",2009-08-28,0.325,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8125","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Sellaphora seminulum",2009-08-28,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8126","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Sellaphora seminulum",2009-08-28,0.169,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8127","8000158393","Tiefer See bei Potsdam","2834","2834","Diatomeen","Sellaphora seminulum",2009-08-28,1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8128","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Sellaphora seminulum",2009-08-28,0.635,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8129","8000158393","Tiefer See bei Potsdam","2835","2835","Diatomeen","Sellaphora seminulum",2009-08-28,5,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8130","8000158393","Tiefer See bei Potsdam","2835","2835a","Makrophyten","Stachys palustris",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form Em ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB8000158393"
"8131","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Tabularia fasciculata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8132","8000158393","Tiefer See bei Potsdam","2832","2832","Diatomeen","Tabularia fasciculata",2009-08-28,0,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
"8133","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8134","8000158393","Tiefer See bei Potsdam","2832","2832a","Diatomeen","Tabularia fasciculata",2014-08-29,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB8000158393"
"8135","8000158393","Tiefer See bei Potsdam","2833","2833","Diatomeen","Tabularia fasciculata",2009-08-28,0,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2009 Südlos","DELW_DEBB8000158393"
